,text,label
374,Pregnancy Nightmare! Khloe Kardashian ‘Riddled With Anxiety’ And ‘Isolated’ While Expecting!,0
375,Are Katie Holmes & Jamie Foxx Expecting A Baby? New Report Claims They Want To Start A Family,0
376,"Celebrity Holiday Cards 2017: The Currys, Kardashians & More Send Season’s Greetings",0
377,"Brad Pitt, Jennifer Aniston Rekindle Romance Despite Justin Theroux: ‘In Love’ Duo Caught Kissing [Rumors]",0
378,"Khloe Kardashian Did NOT Give Birth Over Easter, Despite Report",0
379,Brooklyn Beckham Has Reportedly Dropped Out Of A US College Due To “Homesickness”,0
380,"The Brangelina industry: why Jennifer Aniston, Brad Pitt and Angelina Jolie keep making the headlines",0
381,Kendall Jenner Tells Friends: Ban Taylor Swift Music Or Else!,0
382,"13 Celebrities Who Were Told to Lose Weight (Yep, Really)",0
383,"Kelly Ripa, Ryan Seacrest Feuding After “Honeymoon’s Over”?",0
384,George Clooney’s ‘Game Of Thrones’ Crush Blows Him Off,0
385,Blake Shelton and Miranda Lambert Are Supporting Each Other Through Their Breakups (EXCLUSIVE),0
386,Angelina Jolie & Brad Pitt Divorce Papers: First Look At Legal Documents,0
387,J.Lo and A.Rod Just Bought Their Own Penthouse Together and It’s Insane,0
388,"OJ Simpson ‘Demanding’ To Meet Khloe Kardashian’s Baby, Per ‘Radar Online’",0
389,Kylie Jenner: Why She Finally Broke Down & Hired Nannies For Stormi After Insisting She Wouldn’t,0
390,Johnny Depp Sues Business Managers For $25M Over Fraud,0
391,"Kristen Stewart Not Bad Tipper, Despite Report",0
392,Date night?! Katie Holmes goes for dinner with a mystery man,0
393,"Summer Music Preview: Drake, Nicki Minaj, Ariana Grande, and So Much Kanye",0
394,Ben Affleck and Jennifer Garner Finalize Their Divorce 3 Years After Split,0
395,Celebrities react to Prince Harry and Meghan Markle's royal wedding,0
396,Butterfly Baby! Kim Kardashian West Shares New Video of Her Adorable Daughter Chicago,0
397,"Nicole Kidman is helping Isabella Cruise adopt a child, report",0
398,Justin Theroux and Petra Collins Are Rumored To Be Dating,0
399,Cop Celebrates 9th Anniversary  Reaffirms Commitment To Transparent FactChecking,0
400,Pregnant and Still Thin,0
401,"Angelina Jolie’s parental choices must have really worried judge overseeing Brad Pitt custody fight, experts say",0
402,Martin Landau dead: Celebrities react,0
403,"Kylie Jenner & Khloe Kardashian Share Odd Pregnancy Cravings: Peanut Butter, Pickles & More",0
404,The Sun: Brad Pitt ‘will absolutely’ want to introduce Neri Oxman to his six kids,0
405,Order of Succession to the British Throne,0
406,Kate Middleton First Days With Baby 3,0
407,Brad Pitt Reportedly Majorly Crushing On Margot Robbie: He’s ‘Smitten’,0
408,Connecting People Through News,0
409,Chris Pratt on Coffee Date with Mystery Blonde,0
410,Kristen Stewart and Robert Pattinson spark reconciliation rumors with L.A. sighting,0
411,50Cent have EXEC @ BET speculating He's in RELATIONSHIP Jasmin Brown,0
412,Alexander Skarsgard gushes over Tarzan co-star Margot Robbie,0
413,Yikes! Mariah Carey Reportedly Having Sex With Bryan Tanaka in Restaurant Bathroom,0
414,"Kanye West Leaves Kim Kardashian After a Massive Fight: ""He Stormed Off, Leaving Kim in Tears"" (EXCLUSIVE)",0
415,Kaley Cuoco Gives Update on Shoulder Surgery Recovery: 'Ice Is My Best Friend',0
416,Simon Cowell Reportedly to Ban Kids From 'America's Got Talent',0
417,Beyonce and Jay-Z Building Million Dollar Nursery For Twins?,0
418,Gal Gadot's daughters not impressed with mum's 'Wonder Woman' character,0
419,"Miranda Lambert, Anderson East Wedding Off?",0
420,"Reese Witherspoon, Nicole Kidman Emmys Feud Made Up By Tabloid",0
421,"Is Drake Referring To Bella Hadid Fling On ""Finesse""?",0
422,Rumor Review: Denzel Washington supports Trump (FALSE) — News Literacy Project,0
423,Inside the Fabulous First Year of George and Amal Clooney's Twins,0
424,Kelly Ripa Leaving ‘Live’? Her Relationship With Ryan Seacrest May Not Be All Unicorns And Rainbows,0
425,Princess Kate Bulimia Battle: Shocking New Photos,0
426,A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama,0
427,Authorities Responded to Scott Disick's Home in August for Possible Psychiatric Hold: Reports,0
428,"Gwen Stefani Got Dumped by Blake Shelton Over ""Jealousy and Drama"" (EXCLUSIVE)",0
429,Angelina Jolie takes break from nasty Brad Pitt divorce fight to plead for Syrian refugees,0
430,Jennifer Aniston Upset Selena Gomez Is “Siding” With Justin Theroux?,0
431,Kylie Jenner is hit with split claims from Travis Scott,0
432,Justin Bieber botches BST Hyde Park concert,0
433,Ariel Winter Ready To Marry Levi Meaden & Have Kids ‘Sooner Than Later’: Her Plans Revealed,0
434,Justin Bieber and Selena Gomez will not be spending Christmas together for a heartbreaking reason,0
435,Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt,0
436,The Biggest Celebrity Feuds of 2017,0
437,Celebrity blog: Brad Pitt and Angelina Jolie continue divorce talks — privately,0
438,Sofia Vergara and Joe Manganiello slam magazine report claiming she cheated and they broke up,0
439,"Would You?: Justin Bieber, Gucci Mane And These Guys All Wore Mangagement Rings",0
440,Celebrities salute the troops on Veterans Day,0
441,Miley Cyrus Liam Hemsworth Honeymoon,0
442,From Welcoming a Baby Together to Their Joint GQ Cover: Inside Kylie Jenner & Travis Scott's Whirlwind Romance,0
443,Meghan Markle's father breaks silence on wedding: 'I really wanted to walk her down the aisle',0
444,Prince Harry Quotes About Leaving the Royal Family June 2017,0
445,Julia Roberts,0
446,  Prince Harry  Meghan Markle Shunning Shunning Pippa Middleton At Wedding Is MadeUp,0
447,"Justin Bieber Slams HollywoodLife, Claims The Site Is ‘ Untruthful And Hurtful’",0
448,"Bradley Cooper On His Role In The New Comedy 'The Hangover: Part II"" : NPR",0
449,Scary - Skinny Angie Sick Again!,0
450,2017 Oscar Nominee Reactions,0
451,Rihanna Plastic Surgery BEFORE AND AFTER PHOTOS,0
452,Taylor Swift To “Expose Elite Pedophiles And Satanic Illuminati” Is Fake News,0
453,Teen Choice Awards 2017 Winners: The Complete List,0
454,Taylor Swift and Katy Perry: a history of their feud,0
455,10 very real feelings I had watching ‘Harry & Meghan: A Royal Romance’,0
456,Rachel Weisz Splits With Darren Aronofsky—Does Daniel Craig Figure In?,0
457,Rihanna Sports Possible Baby Bump In Secret Photo Shoot [PICS],0
458,How to perform a Satanic Destruction Ritual – Ali Kellog – Medium,0
459,Kylie Jenner gives birth: Travis Scott and Kylie baby details revealed,0
460,KUWK: Kourtney Is ‘Creeped Out’ By Scott Disick’s GF Sofia Richie Morphing Into Her – Feels Like He’s ‘Manipulating’ The Girl,0
461,"Top Gun 2 cast: Tom Cruise 'begging' this actress to star in the sequel, but her husband opposes?",0
462,Justin Bieber posts picture of his acne to Instagram,0
463,Jennifer Aniston & Brad Pitt Apparently Text Each Other,0
464,Gwyneth Paltrow Reportedly Planning For A Baby With Brad Falchuk,0
465,Gwen Stefani Is Still Smitten With Blake Shelton and 'Has Never Once' Tried to Change Him (Exclusive),0
466,Rihanna Rumored To Have Broken Up With Her Billionaire Boyfriend Because She 'Gets Tired of Men',0
467,Meghan Markle “Fulfills Prince Harry’s Freckle Fetish” Is Made Up Story,0
468,Angelina Jolie 'missed royal wedding because her kids not invited',0
469,Kate Hudson Net Worth,0
470,Jennifer Garner ‘Doesn’t Want’ Her Kids Around Lindsay Shookus,0
471,Victoria Beckham overjoyed at Spice Girls reunion as band’s TV deal is snub to David Beckham’s move to Miami,0
472,Ryan Seacrest is Kelly Ripa's new co-host on 'Live',0
473,"Despite Rihanna-Leonardo DiCaprio rumors, actor is single, rep says",0
474,Brad Pitt Found “Replacement Son” In Tye Sheridan?,0
475,"The Weeknd Reportedly Wants to Have a Baby Girl With Selena Gomez and TBH, That Child Would Be Gorgeous",0
476,Paris Jackson's family fear she's heading for meltdown,0
477,Keith Urban and wife Nicole Kidman will spend Christmas in Australia,0
478,Miranda Lambert's ACMs Speech Annoyed Gwen Stefani (REPORT),0
479,Jennifer Lopez  Alex Rodriguez Are Gym Hogs ,0
480,"Kim Kardashian & Kris Jenner Talk Khlo├â┬⌐, Kanye, & Babies On Live With Kelly And Ryan! WATCH!",0
481,Here Comes The Bride — Again! Amal & George Clooney To Renew Vows,0
482,Taylor Swift’s ‘We Are Never Ever Getting Back Together’ about Jake Gyllenhaal: report,0
483,Tyga calls out Kim Kardashian on Instagram,0
484,Ben Affleck and Lindsay Shookus Split After a Year of Dating,0
485,"Does the cast of ""The Big Bang Theory"" get along?",0
486,Justin Bieber Doesn't Attend Grammys 2017 and Eats Sushi Instead,0
487,New Suicide Fears For Owen Wilson After Dad’s Death,0
488,‘Palace confirms: Meghan Markle and Kate Middleton both pregnant’,0
489,Christina El Moussa Is Answering All Your Flip or Flop Questions,0
490,Selena Gomez Excited GIF,0
491,"Kanye West Is Reportedly Opening a Restaurant in Calabasas and, No, It Won't Be Serving Croissants",0
492,"Adam Sandler, Wife Jackie Renewing Vows Claim Not True",0
493,Trouble In Paradise? George & Amal Clooney Sleeping In Separate Bedrooms,0
494,Anne Hathaway and Kate Hudson Interview – BRIDE WARS,0
495,"‘Deadpool': Brianna Hildebrand on Negasonic Teenage Warhead, Ryan Reynolds, and More",0
496,"Lindsay Lohan wears a hijab, sparking mixed feelings on social media",0
497,The One with the Rumor,0
498,Jennifer Aniston Furious Selena Gomez Justin Theroux Dating Rumors,0
499,Eric Johnson Net Worth,0
500,Kylie Jenner won't let motherhood stop her being sexy as she poses for sultry pics in white swimsuit,0
501,Did Kanye West Make A Diss Track About Donald Trump?,0
502,Kim Kardashian and Kanye West to File Mid-Nuptial Agreement (REPORT),0
503,Tom Cruise's secret correspondence with daughter Suri,0
504,Taylor Swift and Jake Gyllenhaal Dating Again,0
505,The real reason Mel B ended her turbulent marriage to Stephen Belafonte revealed,0
506,Trouble In Paradise: 15 Reasons Prince Harry And Meghan Markle Won’t Make It Down The Aisle,0
507,MIT professor Neri Oxman may have moved on from Brad Pitt,0
508,Jennifer Lopez and Alex Rodriguez Won't Be Tying the Knot Anytime Soon,0
509,Angelina Jolie Snubbed Margot Robbie — and We're Guessing It's Because of Those Brad Pitt Rumors (EXCLUSIVE),0
510,Cindy Crawford,0
511,Kourtney Kardashian Clarifies She Is Not Pregnant: 'That Was Completely Taken Out of Context',0
512,Brody Jenner Breaks Silence on Caitlyn Jenner Skipping His Wedding,0
513,Miley Cyrus and Liam Hemsworth 'arguing' over prenup,0
514,Smiling Kanye West Celebrates 41st Birthday With Kim Kardashian and a Mentalist: Pics,0
515,"Katie Holmes’ trials: Fighting reports about a Jamie Foxx breakup and a Tom Cruise, Suri reunion",0
516,Kim Kardashian on Khloé Reconciling with Tristan Thompson: 'She Has to Do What Makes Her Happy',0
517,An In-Depth Analysis of Jennifer Aniston's Body Language with Justin Theroux Versus Brad Pitt,0
518,VIDEO: 'Homecoming' Teaser: Julia Roberts Is Ready to 'Get Started',0
519,"‪‪Kristen Stewart‬, ‪Saturday Night Live‬‬",0
520,Selena Gomez officially dumps Justin Bieber,0
521,See the Official Royal Baby Announcement Outside Buckingham Palace,0
522,Def Jam CEO Talks Kanye West and His New Music,0
523,   Drake NOT Angelina Jolie s Toy Boy Toy Boy  Despite Late And Wrong Report,0
524,Kristen Stewart Replaced Angelina Jolie In Movie  Report A Year Ago,0
525,Liam Payne’s Solo Career Has Started With a One Direction Diss,0
526,‘Big Bang Theory’: Drama Behind The Scenes Not Causing Show To ‘Fall Apart’ [Debunked],0
527,Karrueche Tran -- Screw Chris Brown ... I Can Post Pics of Whoever I Want (VIDEO),0
528,"Prince Harry, Meghan Markle, Prince William, Kate, and 11 other royals all live in the same palace — here's a breakdown of their lavish quarters",0
529,2017 Emmy Nominees List: See All the Nominations – Variety,0
530,Ellen DeGeneres and Portia de Rossi 'going to pot' to save marriage?,0
531,Justin Bieber Explains His 'Pee Pants' Stain: 'Water Spilled on My D--- Area',0
532,Gwen Stefani & Blake Shelton: How Janet Jackson Has Inspired Her To Have Another Baby,0
533,"Revenge Facelift! Brad Pitt Has ‘Fillers, Botox & Peels’ In Wake Of Bitter Divorce",0
534,Kylie Jenner shares first family photo as she cuddles up with Travis Scott and baby Stormi at elaborate Easter party,0
535,Too Close For Comfort? Jennifer Lopez Might Take A BREAK From Alex Rodriguez,0
536,Kim Kardashian ‘Brought To Tears’ As She Holds Her Miracle Baby For The First Time,0
537,Caitlyn Jenner Crushing On Hugh Hefner’s Widow,0
538,"Khloe Kardashian “Refuses To Pull A Kourtney,” Wants To Marry Tristan Thompson Is Made-Up Story",0
539,Catherine Zeta-Jones Is Launching a Lifestyle Brand,0
540,"Brad Pitt, Angelina Jolie Lose Court Case Over Their French Miraval Castle",0
541,Kylie Jenner admits jealousy over Kendall on Life of Kylie,0
542,Lady Gaga 'channels inner Madonna' as she steps out in Paris with platinum hair,0
543,Sarah Jessica Parker Says Sex and the City 3 Fallout Was 'Enormously Painful for Me',0
544,Gotti (2018 film),0
545,What are the Pentagon Papers,0
546,Paris Jackson Planning Big Career For Herself Like Dad Michael: Why 2018 Will Be Her Year,0
547,"Maddox's shock words to mum Ange: ""I want to live with Brad""",0
548,Jessica Simpson Heartbroken Over Missing Dog,0
549,"Justin Bieber, Selena Gomez Taking a Break ‘Mainly Because of’ Her Mom",0
550,Brad Pitt and Jennifer Aniston's second wedding joy,0
551,"Casey Affleck Talks #MeToo, Harassment Allegations in New Interview",0
552,The Complete History Of Tyga & Kylie Jenner's Relationship,0
553,"Celebrities' Father's Day messages: Meadow Walker, Denise Richards, Kim Kardashian, more",0
554,Las Vegas shooting: Celebrities react to massacre at Jason Aldean concert,0
555,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,0
556,Twitter explains suspending Rose McGowan's account,0
557,Blake & Gwen Quitting Hollywood & Moving to Midwest After Miscarriage Nightmare,0
558,This Is Chip and Joanna Gaines’ Net Worth,0
559,Jennifer Lawrence Lonely And Partying Out Of Control ,0
560,"In final speech, emotional Michelle Obama tells young people ‘don’t be afraid'",0
561,Millie Bobby Brown,0
562,Brad Pitt  Angelina Jolie Agree To Spend Christmas Together With The Kids ,0
563,Is Halle Berry Dating Keanu Reeves?!,0
564,"Katy Perry Recounts Christian Past at HRC Gala, Talks Conversion Therapy and Praying Gay Away: 'People Can Change -- Believe Me'",0
565,Angelina Jolie's fury as Brad Pitt and Jennifer Aniston move in together,0
566,"Selena Gomez Was Not Pregnant, Did Not Miscarry, Says Rep",0
567,The long goodbye: Irina Shayk gives Bradley Cooper a farewell kiss before leaving London,0
568,Crying Over Brad Pitt and Angelina Jolie? Restore Your Faith In Love With Pics of Hollywood's Cutest Couples,0
569,"Selena Gomez Did NOT Jump Kidney Transplant Waiting List, Despite Claim",0
570,Kim Kardashian Criticizes Scott Disick for Dating Bella Thorne Just to 'One-Up' Kourtney Kardashian,0
571,Everything We Know About Brad Pitt’s Plane Incident,0
572,"""I want to have his babies"": Kristen reveals family plans with Rob just weeks before she cheated",0
573,Scarlett Johansson Laughs At Colin Jost’s “Dirty” Talk?,0
574,Relationship Pick Me Up? JT Wants Jessica Biel To Get Breast Lift,0
575,"Jennifer Aniston - Latest News, Photos and Videos - Page 3",0
576,‘Baywatch’ Review: Dwayne ‘The Rock’ Johnson and Zac Efron Bring Muscles and Fun to the Beach,0
577,Are Blac Chyna And Drake Dating? Everything We Know So Far,0
578,Judd Apatow slams Quentin Tarantino for Harvey silence,0
579,INTO: A Digital Magazine for The Modern Queer World,0
580,Donald Trump: Reactions to 2017 Boy Scout Jamboree Speech,0
581,"Gwen Stefani Dishes on New Baby and ""The Voice"" Gig",0
582,Academy Book Reference,0
583,Michael Strahan 'Looking Forward' To Working With Alex Rodriguez At ABC,0
584,Sam Shepard dead: Celebrities react,0
585,How Meghan Markle's uninvited family crashed the royal wedding,0
586,"Brad Pitt Talks Divorce, Quitting Drinking, and Becoming a Better Man",0
587,15 Celebs Chris Pratt Should Date Instead Of The Mystery Blonde,0
588,Sofia Richie Purposely Transforming Into Kourtney Kardashian For Scott Disick: It’s A ‘Huge Turn-On’,0
589,Musicians React to Mel Tillis' Death,0
590,Kanye ‘infuriated’ that Beyoncé and Jay-Z treat Kim Kardashian disrespectfully,0
591,Kanye West ‘Calmer & More Focused’ On One Year Anniversary Of Breakdown: Life With Kim Is ‘Flourishing’,0
592,Jennifer Garner Making Ben Affleck Jealous By Flirting With Josh Duhamel?,0
